timestamp_utc,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m
2023-01-01 00:00:00+00:00,13.9,96,0.0,20.6
2023-01-01 01:00:00+00:00,13.8,96,0.1,17.1
2023-01-01 02:00:00+00:00,13.6,97,0.1,18.9
2023-01-01 03:00:00+00:00,13.6,97,0.0,18.6
2023-01-01 04:00:00+00:00,13.7,97,0.0,18.4
2023-01-01 05:00:00+00:00,13.8,98,0.0,19.0
2023-01-01 06:00:00+00:00,14.0,97,0.1,20.1
2023-01-01 07:00:00+00:00,13.9,98,0.2,20.5
2023-01-01 08:00:00+00:00,13.9,97,0.2,19.7
2023-01-01 09:00:00+00:00,14.3,96,0.2,20.8
2023-01-01 10:00:00+00:00,14.9,93,0.1,22.8
2023-01-01 11:00:00+00:00,15.4,88,0.1,21.9
2023-01-01 12:00:00+00:00,15.0,88,0.3,20.7
2023-01-01 13:00:00+00:00,15.6,82,0.5,22.1
2023-01-01 14:00:00+00:00,15.3,86,0.3,22.0
2023-01-01 15:00:00+00:00,14.9,87,0.0,16.8
2023-01-01 16:00:00+00:00,14.0,90,0.0,14.8
2023-01-01 17:00:00+00:00,13.4,94,0.0,14.7
2023-01-01 18:00:00+00:00,13.3,94,0.0,14.7
2023-01-01 19:00:00+00:00,13.5,93,0.0,15.3
2023-01-01 20:00:00+00:00,13.6,93,0.0,16.7
2023-01-01 21:00:00+00:00,13.6,93,0.0,17.7
2023-01-01 22:00:00+00:00,13.7,94,0.0,18.5
2023-01-01 23:00:00+00:00,13.8,94,0.3,20.1
2023-01-02 00:00:00+00:00,13.7,93,0.3,20.6
2023-01-02 01:00:00+00:00,13.8,92,0.2,20.1
2023-01-02 02:00:00+00:00,13.6,93,0.1,19.5
2023-01-02 03:00:00+00:00,13.5,93,0.0,17.7
2023-01-02 04:00:00+00:00,13.5,92,0.0,18.7
2023-01-02 05:00:00+00:00,13.6,92,0.0,20.2
2023-01-02 06:00:00+00:00,13.5,92,0.0,20.4
2023-01-02 07:00:00+00:00,13.6,93,0.0,20.4
2023-01-02 08:00:00+00:00,13.8,93,0.3,20.3
2023-01-02 09:00:00+00:00,14.3,92,0.5,22.3
2023-01-02 10:00:00+00:00,14.8,91,0.7,25.8
2023-01-02 11:00:00+00:00,15.0,89,1.1,27.5
2023-01-02 12:00:00+00:00,14.3,91,1.8,28.3
2023-01-02 13:00:00+00:00,14.4,89,1.4,27.5
2023-01-02 14:00:00+00:00,14.3,89,1.0,22.8
2023-01-02 15:00:00+00:00,14.3,89,0.6,21.1
2023-01-02 16:00:00+00:00,13.7,92,0.1,16.7
2023-01-02 17:00:00+00:00,13.5,92,0.1,14.7
2023-01-02 18:00:00+00:00,13.4,93,0.2,12.7
2023-01-02 19:00:00+00:00,13.3,95,0.3,12.1
2023-01-02 20:00:00+00:00,13.4,91,0.5,9.2
2023-01-02 21:00:00+00:00,13.2,92,0.9,7.1
2023-01-02 22:00:00+00:00,13.1,93,2.1,6.3
2023-01-02 23:00:00+00:00,12.7,95,2.4,7.7
2023-01-03 00:00:00+00:00,13.1,88,2.6,5.6
2023-01-03 01:00:00+00:00,12.9,97,2.4,11.3
2023-01-03 02:00:00+00:00,12.4,95,4.5,10.5
2023-01-03 03:00:00+00:00,12.0,95,7.4,10.7
2023-01-03 04:00:00+00:00,11.8,96,5.4,12.4
2023-01-03 05:00:00+00:00,11.9,95,3.7,13.4
2023-01-03 06:00:00+00:00,11.9,93,3.2,13.6
2023-01-03 07:00:00+00:00,11.6,93,1.9,13.0
2023-01-03 08:00:00+00:00,11.3,93,1.8,12.6
2023-01-03 09:00:00+00:00,11.2,92,1.4,13.5
2023-01-03 10:00:00+00:00,11.3,91,1.2,12.3
2023-01-03 11:00:00+00:00,11.5,92,0.6,10.2
2023-01-03 12:00:00+00:00,11.8,89,0.0,9.1
2023-01-03 13:00:00+00:00,12.2,86,0.1,10.5
2023-01-03 14:00:00+00:00,12.8,84,0.0,11.2
2023-01-03 15:00:00+00:00,13.1,84,0.0,9.9
2023-01-03 16:00:00+00:00,12.0,86,0.0,5.8
2023-01-03 17:00:00+00:00,10.3,91,0.0,5.9
2023-01-03 18:00:00+00:00,9.7,93,0.0,7.2
2023-01-03 19:00:00+00:00,9.3,93,0.0,6.8
2023-01-03 20:00:00+00:00,8.5,93,0.0,6.1
2023-01-03 21:00:00+00:00,7.4,96,0.0,5.1
2023-01-03 22:00:00+00:00,6.7,96,0.0,5.4
2023-01-03 23:00:00+00:00,6.3,96,0.0,5.6
2023-01-04 00:00:00+00:00,6.9,95,0.0,9.0
2023-01-04 01:00:00+00:00,6.0,94,0.0,9.3
2023-01-04 02:00:00+00:00,5.6,94,0.0,9.3
2023-01-04 03:00:00+00:00,5.2,93,0.0,8.7
2023-01-04 04:00:00+00:00,4.9,94,0.0,8.8
2023-01-04 05:00:00+00:00,4.5,93,0.0,8.3
2023-01-04 06:00:00+00:00,4.2,93,0.0,7.7
2023-01-04 07:00:00+00:00,3.8,93,0.0,7.6
2023-01-04 08:00:00+00:00,4.0,92,0.0,8.9
2023-01-04 09:00:00+00:00,6.7,82,0.0,8.2
2023-01-04 10:00:00+00:00,9.3,80,0.0,4.6
2023-01-04 11:00:00+00:00,11.6,74,0.0,2.1
2023-01-04 12:00:00+00:00,12.8,66,0.0,1.1
2023-01-04 13:00:00+00:00,13.9,62,0.0,0.0
2023-01-04 14:00:00+00:00,14.2,63,0.0,1.4
2023-01-04 15:00:00+00:00,13.9,76,0.0,1.8
2023-01-04 16:00:00+00:00,13.7,69,0.0,3.6
2023-01-04 17:00:00+00:00,10.8,78,0.0,6.2
2023-01-04 18:00:00+00:00,9.1,83,0.0,7.9
2023-01-04 19:00:00+00:00,8.7,81,0.0,10.2
2023-01-04 20:00:00+00:00,8.8,78,0.0,10.7
2023-01-04 21:00:00+00:00,8.9,77,0.0,11.0
2023-01-04 22:00:00+00:00,9.4,77,0.0,10.9
2023-01-04 23:00:00+00:00,8.9,82,0.0,10.3
2023-01-05 00:00:00+00:00,9.7,79,0.0,12.2
2023-01-05 01:00:00+00:00,8.9,83,0.0,12.7
2023-01-05 02:00:00+00:00,8.4,85,0.0,12.2
2023-01-05 03:00:00+00:00,8.3,84,0.0,13.1
2023-01-05 04:00:00+00:00,9.0,79,0.0,13.2
2023-01-05 05:00:00+00:00,8.9,82,0.0,11.1
2023-01-05 06:00:00+00:00,7.9,87,0.0,8.5
2023-01-05 07:00:00+00:00,6.7,90,0.0,8.9
2023-01-05 08:00:00+00:00,7.4,90,0.0,8.7
2023-01-05 09:00:00+00:00,11.1,79,0.0,9.0
2023-01-05 10:00:00+00:00,13.6,69,0.0,8.1
2023-01-05 11:00:00+00:00,14.9,66,0.0,5.9
2023-01-05 12:00:00+00:00,16.7,65,0.0,10.0
2023-01-05 13:00:00+00:00,17.7,60,0.0,13.0
2023-01-05 14:00:00+00:00,17.7,61,0.0,13.9
2023-01-05 15:00:00+00:00,16.8,66,0.0,12.5
2023-01-05 16:00:00+00:00,14.7,70,0.0,12.3
2023-01-05 17:00:00+00:00,12.9,73,0.0,13.0
2023-01-05 18:00:00+00:00,11.9,75,0.0,13.0
2023-01-05 19:00:00+00:00,11.3,77,0.0,12.5
2023-01-05 20:00:00+00:00,10.4,80,0.0,11.0
2023-01-05 21:00:00+00:00,9.1,86,0.0,8.2
2023-01-05 22:00:00+00:00,7.9,91,0.0,6.3
2023-01-05 23:00:00+00:00,6.9,93,0.0,5.2
2023-01-06 00:00:00+00:00,7.8,89,0.0,6.4
2023-01-06 01:00:00+00:00,6.9,90,0.0,7.2
2023-01-06 02:00:00+00:00,7.3,89,0.0,8.4
2023-01-06 03:00:00+00:00,7.5,88,0.0,10.4
2023-01-06 04:00:00+00:00,7.6,89,0.0,11.2
2023-01-06 05:00:00+00:00,7.5,90,0.0,10.9
2023-01-06 06:00:00+00:00,7.5,90,0.0,11.2
2023-01-06 07:00:00+00:00,7.5,90,0.0,10.2
2023-01-06 08:00:00+00:00,8.1,87,0.0,10.9
2023-01-06 09:00:00+00:00,9.7,84,0.0,11.5
2023-01-06 10:00:00+00:00,11.5,79,0.0,9.0
2023-01-06 11:00:00+00:00,12.7,77,0.0,7.7
2023-01-06 12:00:00+00:00,12.8,78,0.0,8.8
2023-01-06 13:00:00+00:00,13.4,75,0.0,7.1
2023-01-06 14:00:00+00:00,13.5,72,0.0,6.9
2023-01-06 15:00:00+00:00,13.2,74,0.0,6.6
2023-01-06 16:00:00+00:00,11.6,86,0.0,6.4
2023-01-06 17:00:00+00:00,10.2,85,0.0,6.7
2023-01-06 18:00:00+00:00,8.4,92,0.0,8.4
2023-01-06 19:00:00+00:00,8.3,92,0.0,5.9
2023-01-06 20:00:00+00:00,8.2,92,0.0,4.3
2023-01-06 21:00:00+00:00,7.7,92,0.0,4.4
2023-01-06 22:00:00+00:00,7.3,94,0.0,5.1
2023-01-06 23:00:00+00:00,8.2,94,0.0,6.4
2023-01-07 00:00:00+00:00,7.8,95,0.0,6.1
2023-01-07 01:00:00+00:00,8.6,93,0.1,4.7
2023-01-07 02:00:00+00:00,8.7,94,0.1,5.5
2023-01-07 03:00:00+00:00,8.0,95,0.0,6.4
2023-01-07 04:00:00+00:00,7.7,97,0.0,7.4
2023-01-07 05:00:00+00:00,7.8,98,0.0,7.9
2023-01-07 06:00:00+00:00,7.5,99,0.0,10.3
2023-01-07 07:00:00+00:00,7.8,99,0.0,12.1
2023-01-07 08:00:00+00:00,8.4,97,0.0,11.9
2023-01-07 09:00:00+00:00,10.0,94,0.0,12.6
2023-01-07 10:00:00+00:00,12.1,89,0.1,11.0
2023-01-07 11:00:00+00:00,14.1,79,0.2,12.4
2023-01-07 12:00:00+00:00,13.9,80,0.1,15.1
2023-01-07 13:00:00+00:00,14.3,80,0.1,19.2
2023-01-07 14:00:00+00:00,14.4,79,0.2,19.9
2023-01-07 15:00:00+00:00,14.1,80,0.1,18.3
2023-01-07 16:00:00+00:00,13.2,86,0.1,19.2
2023-01-07 17:00:00+00:00,13.0,88,0.0,16.0
2023-01-07 18:00:00+00:00,12.3,88,0.0,15.8
2023-01-07 19:00:00+00:00,11.8,88,0.0,13.9
2023-01-07 20:00:00+00:00,11.1,89,0.0,9.7
2023-01-07 21:00:00+00:00,10.9,89,0.0,11.2
2023-01-07 22:00:00+00:00,10.1,91,0.0,7.3
2023-01-07 23:00:00+00:00,10.5,90,0.0,11.2
2023-01-08 00:00:00+00:00,10.0,89,0.0,6.8
2023-01-08 01:00:00+00:00,8.6,92,0.0,8.0
2023-01-08 02:00:00+00:00,8.7,92,0.0,6.4
2023-01-08 03:00:00+00:00,9.6,92,0.0,9.8
2023-01-08 04:00:00+00:00,9.2,94,0.0,10.8
2023-01-08 05:00:00+00:00,9.5,94,0.0,9.9
2023-01-08 06:00:00+00:00,9.3,96,0.1,9.7
2023-01-08 07:00:00+00:00,9.1,96,0.2,10.5
2023-01-08 08:00:00+00:00,8.9,96,0.0,10.7
2023-01-08 09:00:00+00:00,10.5,93,0.0,10.8
2023-01-08 10:00:00+00:00,11.7,90,0.0,7.6
2023-01-08 11:00:00+00:00,12.9,83,0.0,3.1
2023-01-08 12:00:00+00:00,13.4,82,0.0,3.8
2023-01-08 13:00:00+00:00,13.5,80,0.1,6.5
2023-01-08 14:00:00+00:00,13.4,81,0.0,5.6
2023-01-08 15:00:00+00:00,12.7,86,0.0,9.7
2023-01-08 16:00:00+00:00,11.7,92,0.0,3.1
2023-01-08 17:00:00+00:00,11.4,92,0.1,2.3
2023-01-08 18:00:00+00:00,9.7,97,0.0,5.9
2023-01-08 19:00:00+00:00,9.0,97,0.0,6.2
2023-01-08 20:00:00+00:00,9.8,93,0.0,9.8
2023-01-08 21:00:00+00:00,9.2,90,0.0,11.4
2023-01-08 22:00:00+00:00,8.8,91,0.0,12.1
2023-01-08 23:00:00+00:00,8.5,92,0.1,10.8
2023-01-09 00:00:00+00:00,10.0,88,0.1,11.6
2023-01-09 01:00:00+00:00,10.0,88,0.2,12.7
2023-01-09 02:00:00+00:00,10.3,75,0.0,19.4
2023-01-09 03:00:00+00:00,9.4,77,0.0,12.4
2023-01-09 04:00:00+00:00,9.2,75,0.0,16.2
2023-01-09 05:00:00+00:00,8.7,74,0.0,15.2
2023-01-09 06:00:00+00:00,8.3,73,0.0,14.4
2023-01-09 07:00:00+00:00,7.9,72,0.0,15.0
2023-01-09 08:00:00+00:00,8.1,74,0.0,14.1
2023-01-09 09:00:00+00:00,9.5,72,0.0,17.6
2023-01-09 10:00:00+00:00,10.5,66,0.0,21.9
2023-01-09 11:00:00+00:00,11.1,63,0.0,25.3
2023-01-09 12:00:00+00:00,11.7,61,0.0,15.7
2023-01-09 13:00:00+00:00,11.7,61,0.0,17.2
2023-01-09 14:00:00+00:00,10.3,66,0.0,23.9
2023-01-09 15:00:00+00:00,10.3,65,0.0,26.4
2023-01-09 16:00:00+00:00,9.7,62,0.0,31.1
2023-01-09 17:00:00+00:00,9.5,58,0.0,30.1
2023-01-09 18:00:00+00:00,9.3,58,0.0,32.0
2023-01-09 19:00:00+00:00,9.8,58,0.0,33.5
2023-01-09 20:00:00+00:00,9.7,60,0.0,34.2
2023-01-09 21:00:00+00:00,9.5,60,0.0,30.3
2023-01-09 22:00:00+00:00,9.2,60,0.0,26.8
2023-01-09 23:00:00+00:00,8.8,61,0.0,22.1
2023-01-10 00:00:00+00:00,8.8,60,0.0,20.7
2023-01-10 01:00:00+00:00,8.5,62,0.0,17.6
2023-01-10 02:00:00+00:00,7.9,65,0.0,14.5
2023-01-10 03:00:00+00:00,7.4,71,0.0,14.8
2023-01-10 04:00:00+00:00,7.5,76,0.0,18.1
2023-01-10 05:00:00+00:00,7.8,75,0.0,22.9
2023-01-10 06:00:00+00:00,8.0,72,0.0,20.3
2023-01-10 07:00:00+00:00,7.5,73,0.0,11.9
2023-01-10 08:00:00+00:00,7.9,72,0.0,12.3
2023-01-10 09:00:00+00:00,9.0,72,0.0,9.9
2023-01-10 10:00:00+00:00,10.7,67,0.0,6.4
2023-01-10 11:00:00+00:00,11.5,67,0.0,5.9
2023-01-10 12:00:00+00:00,13.3,57,0.0,7.7
2023-01-10 13:00:00+00:00,13.2,56,0.0,9.5
2023-01-10 14:00:00+00:00,12.6,62,0.0,13.0
2023-01-10 15:00:00+00:00,12.1,64,0.0,13.6
2023-01-10 16:00:00+00:00,11.6,66,0.0,11.1
2023-01-10 17:00:00+00:00,10.4,70,0.0,7.9
2023-01-10 18:00:00+00:00,9.5,76,0.0,4.7
2023-01-10 19:00:00+00:00,9.2,79,0.0,6.9
2023-01-10 20:00:00+00:00,8.2,84,0.0,8.6
2023-01-10 21:00:00+00:00,7.6,87,0.0,9.2
2023-01-10 22:00:00+00:00,7.1,89,0.0,8.4
2023-01-10 23:00:00+00:00,6.3,90,0.0,6.8
2023-01-11 00:00:00+00:00,6.0,91,0.0,6.7
2023-01-11 01:00:00+00:00,5.0,93,0.0,6.1
2023-01-11 02:00:00+00:00,4.2,95,0.0,5.5
2023-01-11 03:00:00+00:00,4.1,95,0.0,5.6
2023-01-11 04:00:00+00:00,3.9,95,0.0,5.5
2023-01-11 05:00:00+00:00,4.0,95,0.0,7.1
2023-01-11 06:00:00+00:00,3.8,95,0.0,5.6
2023-01-11 07:00:00+00:00,3.7,96,0.0,7.7
2023-01-11 08:00:00+00:00,5.2,94,0.0,5.4
2023-01-11 09:00:00+00:00,7.9,86,0.0,3.1
2023-01-11 10:00:00+00:00,10.5,82,0.0,4.2
2023-01-11 11:00:00+00:00,13.0,80,0.0,4.3
2023-01-11 12:00:00+00:00,15.2,66,0.0,16.3
2023-01-11 13:00:00+00:00,14.4,66,0.0,16.1
2023-01-11 14:00:00+00:00,14.1,64,0.0,15.6
2023-01-11 15:00:00+00:00,13.2,63,0.0,15.1
2023-01-11 16:00:00+00:00,12.5,66,0.0,15.8
2023-01-11 17:00:00+00:00,12.0,67,0.0,15.6
2023-01-11 18:00:00+00:00,11.6,68,0.0,18.0
2023-01-11 19:00:00+00:00,10.7,70,0.0,21.7
2023-01-11 20:00:00+00:00,10.4,69,0.0,19.0
2023-01-11 21:00:00+00:00,9.7,71,0.0,15.8
2023-01-11 22:00:00+00:00,8.9,74,0.0,14.4
2023-01-11 23:00:00+00:00,8.0,76,0.0,8.6
2023-01-12 00:00:00+00:00,6.1,85,0.0,8.0
2023-01-12 01:00:00+00:00,6.0,88,0.0,5.4
2023-01-12 02:00:00+00:00,6.0,90,0.0,5.4
2023-01-12 03:00:00+00:00,6.7,89,0.0,4.9
2023-01-12 04:00:00+00:00,5.9,91,0.0,7.2
2023-01-12 05:00:00+00:00,5.2,92,0.0,7.3
2023-01-12 06:00:00+00:00,6.2,92,0.0,7.7
2023-01-12 07:00:00+00:00,5.2,93,0.0,9.6
2023-01-12 08:00:00+00:00,5.9,92,0.0,8.2
2023-01-12 09:00:00+00:00,9.4,82,0.0,10.7
2023-01-12 10:00:00+00:00,11.4,73,0.0,9.9
2023-01-12 11:00:00+00:00,12.5,65,0.0,7.6
2023-01-12 12:00:00+00:00,13.3,63,0.0,6.5
2023-01-12 13:00:00+00:00,13.9,61,0.0,5.1
2023-01-12 14:00:00+00:00,14.1,60,0.0,3.7
2023-01-12 15:00:00+00:00,13.9,67,0.0,2.3
2023-01-12 16:00:00+00:00,11.0,81,0.0,6.9
2023-01-12 17:00:00+00:00,8.8,84,0.0,9.4
2023-01-12 18:00:00+00:00,7.8,86,0.0,9.7
2023-01-12 19:00:00+00:00,9.4,77,0.0,13.6
2023-01-12 20:00:00+00:00,9.3,78,0.0,12.3
2023-01-12 21:00:00+00:00,9.4,78,0.0,13.7
2023-01-12 22:00:00+00:00,9.7,76,0.0,15.2
2023-01-12 23:00:00+00:00,10.0,73,0.0,17.0
2023-01-13 00:00:00+00:00,9.0,78,0.0,12.6
2023-01-13 01:00:00+00:00,9.2,73,0.0,14.0
2023-01-13 02:00:00+00:00,9.2,72,0.0,12.2
2023-01-13 03:00:00+00:00,9.5,73,0.0,13.1
2023-01-13 04:00:00+00:00,9.6,74,0.0,14.2
2023-01-13 05:00:00+00:00,9.6,75,0.0,14.3
2023-01-13 06:00:00+00:00,9.4,77,0.0,11.4
2023-01-13 07:00:00+00:00,9.4,79,0.1,10.5
2023-01-13 08:00:00+00:00,9.7,79,0.0,8.3
2023-01-13 09:00:00+00:00,11.2,74,0.0,14.6
2023-01-13 10:00:00+00:00,12.6,70,0.0,14.4
2023-01-13 11:00:00+00:00,13.5,68,0.0,13.3
2023-01-13 12:00:00+00:00,14.4,64,0.0,18.6
2023-01-13 13:00:00+00:00,14.9,64,0.0,22.1
2023-01-13 14:00:00+00:00,14.4,63,0.0,20.9
2023-01-13 15:00:00+00:00,13.9,66,0.0,18.3
2023-01-13 16:00:00+00:00,12.5,72,0.0,13.4
2023-01-13 17:00:00+00:00,11.3,74,0.0,12.2
2023-01-13 18:00:00+00:00,9.8,80,0.0,10.5
2023-01-13 19:00:00+00:00,8.6,85,0.0,9.4
2023-01-13 20:00:00+00:00,7.9,87,0.0,11.4
2023-01-13 21:00:00+00:00,7.9,85,0.0,14.4
2023-01-13 22:00:00+00:00,7.7,84,0.0,14.2
2023-01-13 23:00:00+00:00,7.2,84,0.0,14.3
2023-01-14 00:00:00+00:00,7.0,79,0.0,13.5
2023-01-14 01:00:00+00:00,6.6,82,0.0,13.7
2023-01-14 02:00:00+00:00,7.2,80,0.0,13.5
2023-01-14 03:00:00+00:00,6.6,84,0.0,11.1
2023-01-14 04:00:00+00:00,5.4,89,0.0,9.7
2023-01-14 05:00:00+00:00,4.3,93,0.0,7.8
2023-01-14 06:00:00+00:00,3.8,93,0.0,6.8
2023-01-14 07:00:00+00:00,4.0,92,0.0,8.3
2023-01-14 08:00:00+00:00,5.0,88,0.0,6.7
2023-01-14 09:00:00+00:00,7.4,81,0.0,6.8
2023-01-14 10:00:00+00:00,9.9,78,0.0,3.4
2023-01-14 11:00:00+00:00,11.8,74,0.0,4.3
2023-01-14 12:00:00+00:00,11.8,76,0.0,4.1
2023-01-14 13:00:00+00:00,12.2,76,0.0,3.9
2023-01-14 14:00:00+00:00,11.8,76,0.0,6.5
2023-01-14 15:00:00+00:00,11.6,75,0.0,8.0
2023-01-14 16:00:00+00:00,9.9,86,0.0,6.5
2023-01-14 17:00:00+00:00,8.4,87,0.0,9.0
2023-01-14 18:00:00+00:00,8.4,86,0.0,6.9
2023-01-14 19:00:00+00:00,8.5,86,0.0,3.6
2023-01-14 20:00:00+00:00,7.4,92,0.0,5.0
2023-01-14 21:00:00+00:00,6.6,96,0.0,4.0
2023-01-14 22:00:00+00:00,6.6,96,0.0,3.2
2023-01-14 23:00:00+00:00,6.3,96,0.0,3.3
2023-01-15 00:00:00+00:00,6.8,95,0.0,5.4
2023-01-15 01:00:00+00:00,6.1,95,0.0,6.8
2023-01-15 02:00:00+00:00,6.1,94,0.0,9.1
2023-01-15 03:00:00+00:00,6.1,95,0.0,9.4
2023-01-15 04:00:00+00:00,5.5,95,0.0,6.8
2023-01-15 05:00:00+00:00,5.6,95,0.0,8.6
2023-01-15 06:00:00+00:00,5.9,94,0.0,6.6
2023-01-15 07:00:00+00:00,5.9,94,0.0,8.7
2023-01-15 08:00:00+00:00,5.8,96,0.0,5.3
2023-01-15 09:00:00+00:00,8.3,90,0.0,9.2
2023-01-15 10:00:00+00:00,10.7,82,0.0,15.9
2023-01-15 11:00:00+00:00,12.5,67,0.0,18.3
2023-01-15 12:00:00+00:00,13.3,59,0.0,12.7
2023-01-15 13:00:00+00:00,12.5,59,0.0,14.5
2023-01-15 14:00:00+00:00,12.0,57,0.0,11.9
2023-01-15 15:00:00+00:00,11.0,62,0.0,8.4
2023-01-15 16:00:00+00:00,10.2,59,0.0,10.4
2023-01-15 17:00:00+00:00,8.9,57,0.0,13.5
2023-01-15 18:00:00+00:00,8.1,57,0.0,12.1
2023-01-15 19:00:00+00:00,6.9,63,0.0,9.3
2023-01-15 20:00:00+00:00,6.0,69,0.0,11.2
2023-01-15 21:00:00+00:00,5.8,75,0.0,13.3
2023-01-15 22:00:00+00:00,5.7,79,0.0,13.0
2023-01-15 23:00:00+00:00,5.6,81,0.0,10.6
2023-01-16 00:00:00+00:00,4.8,88,0.0,10.2
2023-01-16 01:00:00+00:00,4.3,88,0.0,8.2
2023-01-16 02:00:00+00:00,4.7,88,0.0,9.7
2023-01-16 03:00:00+00:00,5.9,85,0.0,13.4
2023-01-16 04:00:00+00:00,6.7,83,0.0,14.7
2023-01-16 05:00:00+00:00,6.4,81,0.0,10.4
2023-01-16 06:00:00+00:00,9.1,80,0.4,23.7
2023-01-16 07:00:00+00:00,8.7,84,0.5,15.3
2023-01-16 08:00:00+00:00,7.4,90,0.0,12.6
2023-01-16 09:00:00+00:00,7.8,87,0.1,16.2
2023-01-16 10:00:00+00:00,8.1,79,0.4,21.5
2023-01-16 11:00:00+00:00,8.5,76,0.1,24.3
2023-01-16 12:00:00+00:00,10.4,71,0.0,18.7
2023-01-16 13:00:00+00:00,10.8,66,0.0,22.1
2023-01-16 14:00:00+00:00,10.7,67,0.0,22.6
2023-01-16 15:00:00+00:00,10.3,68,0.0,23.4
2023-01-16 16:00:00+00:00,9.2,71,0.2,22.0
2023-01-16 17:00:00+00:00,8.3,76,0.1,17.6
2023-01-16 18:00:00+00:00,8.1,78,0.1,21.1
2023-01-16 19:00:00+00:00,7.8,77,0.1,22.4
2023-01-16 20:00:00+00:00,7.4,78,0.0,18.7
2023-01-16 21:00:00+00:00,7.1,80,0.0,14.6
2023-01-16 22:00:00+00:00,6.8,83,0.1,10.2
2023-01-16 23:00:00+00:00,6.5,87,0.2,9.6
2023-01-17 00:00:00+00:00,5.6,94,0.4,3.7
2023-01-17 01:00:00+00:00,6.0,91,0.4,2.3
2023-01-17 02:00:00+00:00,6.3,94,0.9,5.9
2023-01-17 03:00:00+00:00,6.2,93,0.9,5.8
2023-01-17 04:00:00+00:00,6.0,94,1.3,5.4
2023-01-17 05:00:00+00:00,5.9,94,0.7,6.1
2023-01-17 06:00:00+00:00,4.9,95,0.0,4.7
2023-01-17 07:00:00+00:00,5.8,92,0.0,7.6
2023-01-17 08:00:00+00:00,6.2,89,0.0,8.0
2023-01-17 09:00:00+00:00,7.2,87,0.0,10.0
2023-01-17 10:00:00+00:00,8.3,85,0.0,13.0
2023-01-17 11:00:00+00:00,10.0,80,0.0,12.7
2023-01-17 12:00:00+00:00,11.0,68,0.0,19.5
2023-01-17 13:00:00+00:00,10.7,61,0.0,24.2
2023-01-17 14:00:00+00:00,10.0,60,0.0,26.4
2023-01-17 15:00:00+00:00,9.4,61,0.0,19.9
2023-01-17 16:00:00+00:00,8.6,62,0.0,21.3
2023-01-17 17:00:00+00:00,7.5,63,0.0,22.3
2023-01-17 18:00:00+00:00,6.9,63,0.0,22.8
2023-01-17 19:00:00+00:00,6.6,66,0.0,21.1
2023-01-17 20:00:00+00:00,6.6,66,0.0,16.4
2023-01-17 21:00:00+00:00,5.9,68,0.0,11.6
2023-01-17 22:00:00+00:00,5.7,69,0.0,9.4
2023-01-17 23:00:00+00:00,5.2,71,0.0,10.1
2023-01-18 00:00:00+00:00,4.9,75,0.0,15.8
2023-01-18 01:00:00+00:00,4.5,78,0.0,13.8
2023-01-18 02:00:00+00:00,3.4,85,0.0,7.3
2023-01-18 03:00:00+00:00,3.0,85,0.0,7.6
2023-01-18 04:00:00+00:00,3.5,84,0.0,8.3
2023-01-18 05:00:00+00:00,3.8,83,0.0,9.4
2023-01-18 06:00:00+00:00,3.5,84,0.0,9.2
2023-01-18 07:00:00+00:00,4.7,77,0.0,12.4
2023-01-18 08:00:00+00:00,5.0,77,0.0,14.4
2023-01-18 09:00:00+00:00,6.0,69,0.0,17.7
2023-01-18 10:00:00+00:00,7.3,59,0.0,18.1
2023-01-18 11:00:00+00:00,8.0,53,0.0,22.3
2023-01-18 12:00:00+00:00,8.4,55,0.0,22.1
2023-01-18 13:00:00+00:00,8.5,50,0.0,22.7
2023-01-18 14:00:00+00:00,8.0,49,0.1,21.9
2023-01-18 15:00:00+00:00,7.4,46,0.0,23.4
2023-01-18 16:00:00+00:00,6.3,48,0.0,18.9
2023-01-18 17:00:00+00:00,5.1,49,0.0,18.8
2023-01-18 18:00:00+00:00,4.7,51,0.0,17.4
2023-01-18 19:00:00+00:00,4.0,55,0.0,7.9
2023-01-18 20:00:00+00:00,2.7,66,0.0,6.5
2023-01-18 21:00:00+00:00,3.1,61,0.0,10.0
2023-01-18 22:00:00+00:00,2.1,65,0.0,11.9
2023-01-18 23:00:00+00:00,1.5,68,0.0,11.4
2023-01-19 00:00:00+00:00,0.7,69,0.0,10.6
2023-01-19 01:00:00+00:00,0.7,69,0.0,12.9
2023-01-19 02:00:00+00:00,1.2,68,0.0,16.3
2023-01-19 03:00:00+00:00,1.4,69,0.0,14.2
2023-01-19 04:00:00+00:00,1.0,75,0.0,9.2
2023-01-19 05:00:00+00:00,1.4,75,0.0,9.3
2023-01-19 06:00:00+00:00,2.6,72,0.0,6.2
2023-01-19 07:00:00+00:00,3.5,67,0.0,10.5
2023-01-19 08:00:00+00:00,4.0,64,0.0,16.8
2023-01-19 09:00:00+00:00,4.8,63,0.0,15.3
2023-01-19 10:00:00+00:00,5.6,60,0.0,14.3
2023-01-19 11:00:00+00:00,6.6,56,0.0,13.5
2023-01-19 12:00:00+00:00,8.1,52,0.0,19.1
2023-01-19 13:00:00+00:00,8.1,51,0.0,18.6
2023-01-19 14:00:00+00:00,8.1,50,0.0,17.2
2023-01-19 15:00:00+00:00,7.6,52,0.0,14.8
2023-01-19 16:00:00+00:00,6.7,56,0.0,8.7
2023-01-19 17:00:00+00:00,5.0,65,0.0,5.4
